Public RD&D spending in Million,,Source: IEA All rights reserved ( http://www.iea.org/t&c/termsandconditions/ ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,Currency,Economic Indicators,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021 Estimated,2022 Estimated
United States,National currency (nominal),Total Budget ,808.6,1223.6,1520.3,2465.7,3060.9,3645.6,3915,3298.6,2701.9,2616.7,2290.1,2366.9,2170.4,1974.6,2159.7,2164.82,2496.97,2598.43,2174.5,2172.6,2441.629,2409.088,2149.941,1965.712,2024.6,2293.822,2266.747,2814.414,2847.257,2750.047,2888.534,3302.959,3148.668,4040.279,4385.33,9811,4768,6371.08,6175.64,5931.383,6216.559,6055.414,..,..,..,..,..,..,..
United States,National Currency (2021 prices),Energy efficiency,6.504,33.333,65.07,300.294,398.009,538.298,820.971,575.177,350.05,489.972,367.441,472.523,382.769,344.88,288.403,305.928,336.969,390.116,501.234,528.471,719.945,834.263,668.617,616.9,662.842,745.235,817.46,862.882,844.504,561.325,530.627,657.894,551.45,700.513,830.703,2645.862,1713.416,1063.644,1142.281,1469.757,1480.779,1370.153,..,..,..,..,..,..,..
United States,National Currency (2021 prices),Fossil fuels ,329.961,549.998,905.71,1439.852,1769.701,1707.767,2376.052,2072.891,923.581,643.088,634.569,652.894,650.857,542.755,860.598,868.783,1603.252,1377.641,694.232,679.193,816.902,497.674,556.568,262.028,279.265,309.723,314.721,523.43,620.042,595.831,601.42,544.101,542.078,577.772,709.101,4181.807,566.215,608.935,371.6,401.856,483.67,469.458,..,..,..,..,..,..,..
United States,National Currency (2021 prices),Renewables ,43.792,179.364,345.283,845.993,1271.445,1730.374,1888.513,1697.118,814.372,615.017,504.028,462.973,344.046,314.565,247.088,217.982,202.211,269.914,225.37,205.545,371.928,449.977,332.203,313.413,384.993,401.462,319.676,371.512,361.366,347.639,338.936,338.634,266.675,710.837,561.747,2748.009,1612.482,1399.439,1763.685,1141.973,1032.565,1017.758,..,..,..,..,..,..,..
United States,National Currency (2021 prices),Nuclear,2626.682,3511.89,3436.656,4663.407,4938.555,5301.104,4233.743,3924.619,4074.269,3462.977,2833.616,2597.902,2360.022,2116.619,2053.521,1726.025,1577.748,1514.992,968.864,776.981,713.228,746.086,450.026,438.994,373.35,377.144,414.216,438.854,424.162,531.11,534.947,1009.942,861.566,1074.259,1210.735,1050.123,1093.041,1477.534,916.287,859.117,1001.38,996.12,..,..,..,..,..,..,..
United States,National Currency (2021 prices),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,208.784,426.129,426.157,409.882,402.461,443.468,409.89,313.19,140.024,167.593,163.929,140.494,..,..,..,..,..,..,..
United States,National Currency (2021 prices),Other power and storage technologies ,13.875,54.762,104.187,365.452,502.557,807.447,238.166,51.195,173.578,127.133,124.719,132.402,110.001,92.605,102.686,94.314,100.287,98.429,70.373,72.697,195.141,216.941,195.754,199.858,198.711,197.446,187.806,200.689,211.709,234.691,157.763,210.841,189.965,167.418,151.884,1146.042,338.498,215.082,120.32,129.957,315.009,281.198,..,..,..,..,..,..,..
United States,National Currency (2021 prices),Other cross-cutting technologies/research,485.186,526.188,861.327,1116.541,1246.632,1052.461,1412.182,122.612,177.918,732.406,663.454,818.722,770.22,688.514,779.171,964.872,824.545,1024.594,1365.594,1470.954,1291.25,1225.445,1276.418,1296.326,1286.193,1527.803,1384.973,1778.274,1697.799,1669.188,1657.557,1280.541,1293.981,1521.678,1631.235,6.228,135.399,2604.775,2855.984,2729.941,2621.897,2571.495,..,..,..,..,..,..,..
United States,National Currency (2021 prices),Unallocated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..
United States,National Currency (2021 prices),Total Budget ,3506.001,4855.536,5718.232,8731.539,10126.899,11137.451,10969.626,8443.612,6513.768,6070.592,5127.827,5137.416,4617.915,4099.938,4331.467,4177.884,4645.03,4675.685,3825.668,3733.84,4108.394,3970.386,3479.586,3127.519,3185.354,3558.812,3438.853,4175.642,4159.581,3939.784,4030.033,4468.082,4131.873,5162.358,5497.867,12221.54,5868.943,7682.599,7310.18,6900.194,7099.23,6846.675,..,..,..,..,..,..,..
United States,USD (2021 prices and exchange rates),Energy efficiency ,6.504,33.333,65.07,300.294,398.009,538.298,820.971,575.177,350.05,489.972,367.441,472.523,382.769,344.88,288.403,305.928,336.969,390.116,501.234,528.471,719.945,834.263,668.617,616.9,662.842,745.235,817.46,862.882,844.504,561.325,530.627,657.894,551.45,700.513,830.703,2645.862,1713.416,1063.644,1142.281,1469.757,1480.779,1370.153,..,..,..,..,..,..,..
United States,USD (2021 prices and exchange rates),Fossil fuels,329.961,549.998,905.71,1439.852,1769.701,1707.767,2376.052,2072.891,923.581,643.088,634.569,652.894,650.857,542.755,860.598,868.783,1603.252,1377.641,694.232,679.193,816.902,497.674,556.568,262.028,279.265,309.723,314.721,523.43,620.042,595.831,601.42,544.101,542.078,577.772,709.101,4181.807,566.215,608.935,371.6,401.856,483.67,469.458,..,..,..,..,..,..,..
United States,USD (2021 prices and exchange rates),Renewables,43.792,179.364,345.283,845.993,1271.445,1730.374,1888.513,1697.118,814.372,615.017,504.028,462.973,344.046,314.565,247.088,217.982,202.211,269.914,225.37,205.545,371.928,449.977,332.203,313.413,384.993,401.462,319.676,371.512,361.366,347.639,338.936,338.634,266.675,710.837,561.747,2748.009,1612.482,1399.439,1763.685,1141.973,1032.565,1017.758,..,..,..,..,..,..,..
United States,USD (2021 prices and exchange rates),Nuclear ,2626.682,3511.89,3436.656,4663.407,4938.555,5301.104,4233.743,3924.619,4074.269,3462.977,2833.616,2597.902,2360.022,2116.619,2053.521,1726.025,1577.748,1514.992,968.864,776.981,713.228,746.086,450.026,438.994,373.35,377.144,414.216,438.854,424.162,531.11,534.947,1009.942,861.566,1074.259,1210.735,1050.123,1093.041,1477.534,916.287,859.117,1001.38,996.12,..,..,..,..,..,..,..
United States,USD (2021 prices and exchange rates),Hydrogen and fuel cells ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,208.784,426.129,426.157,409.882,402.461,443.468,409.89,313.19,140.024,167.593,163.929,140.494,..,..,..,..,..,..,..
United States,USD (2021 prices and exchange rates),Other power and storage technologies,13.875,54.762,104.187,365.452,502.557,807.447,238.166,51.195,173.578,127.133,124.719,132.402,110.001,92.605,102.686,94.314,100.287,98.429,70.373,72.697,195.141,216.941,195.754,199.858,198.711,197.446,187.806,200.689,211.709,234.691,157.763,210.841,189.965,167.418,151.884,1146.042,338.498,215.082,120.32,129.957,315.009,281.198,..,..,..,..,..,..,..
United States,USD (2021 prices and exchange rates),Other cross-cutting technologies/research ,485.186,526.188,861.327,1116.541,1246.632,1052.461,1412.182,122.612,177.918,732.406,663.454,818.722,770.22,688.514,779.171,964.872,824.545,1024.594,1365.594,1470.954,1291.25,1225.445,1276.418,1296.326,1286.193,1527.803,1384.973,1778.274,1697.799,1669.188,1657.557,1280.541,1293.981,1521.678,1631.235,6.228,135.399,2604.775,2855.984,2729.941,2621.897,2571.495,..,..,..,..,..,..,..
United States,USD (2021 prices and exchange rates),Unallocated ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..
United States,USD (2021 prices and exchange rates),Total Budget,3506.001,4855.536,5718.232,8731.539,10126.899,11137.451,10969.626,8443.612,6513.768,6070.592,5127.827,5137.416,4617.915,4099.938,4331.467,4177.884,4645.03,4675.685,3825.668,3733.84,4108.394,3970.386,3479.586,3127.519,3185.354,3558.812,3438.853,4175.642,4159.581,3939.784,4030.033,4468.082,4131.873,5162.358,5497.867,12221.54,5868.943,7682.599,7310.18,6900.194,7099.23,6846.675,..,..,..,..,..,..,..
United States,USD (2021 prices and PPP),Energy efficiency,6.504,33.333,65.07,300.294,398.009,538.298,820.971,575.177,350.05,489.972,367.441,472.523,382.769,344.88,288.403,305.928,336.969,390.116,501.234,528.471,719.945,834.263,668.617,616.9,662.842,745.235,817.46,862.882,844.504,561.325,530.627,657.894,551.45,700.513,830.703,2645.862,1713.416,1063.644,1142.281,1469.757,1480.779,1370.153,..,..,..,..,..,..,..
United States,USD (2021 prices and PPP),Fossil fuels ,329.961,549.998,905.71,1439.852,1769.701,1707.767,2376.052,2072.891,923.581,643.088,634.569,652.894,650.857,542.755,860.598,868.783,1603.252,1377.641,694.232,679.193,816.902,497.674,556.568,262.028,279.265,309.723,314.721,523.43,620.042,595.831,601.42,544.101,542.078,577.772,709.101,4181.807,566.215,608.935,371.6,401.856,483.67,469.458,..,..,..,..,..,..,..
United States,USD (2021 prices and PPP),Renewables ,43.792,179.364,345.283,845.993,1271.445,1730.374,1888.513,1697.118,814.372,615.017,504.028,462.973,344.046,314.565,247.088,217.982,202.211,269.914,225.37,205.545,371.928,449.977,332.203,313.413,384.993,401.462,319.676,371.512,361.366,347.639,338.936,338.634,266.675,710.837,561.747,2748.009,1612.482,1399.439,1763.685,1141.973,1032.565,1017.758,..,..,..,..,..,..,..
United States,USD (2021 prices and PPP),Nuclear,2626.682,3511.89,3436.656,4663.407,4938.555,5301.104,4233.743,3924.619,4074.269,3462.977,2833.616,2597.902,2360.022,2116.619,2053.521,1726.025,1577.748,1514.992,968.864,776.981,713.228,746.086,450.026,438.994,373.35,377.144,414.216,438.854,424.162,531.11,534.947,1009.942,861.566,1074.259,1210.735,1050.123,1093.041,1477.534,916.287,859.117,1001.38,996.12,..,..,..,..,..,..,..
United States,USD (2021 prices and PPP),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,208.784,426.129,426.157,409.882,402.461,443.468,409.89,313.19,140.024,167.593,163.929,140.494,..,..,..,..,..,..,..
United States,USD (2021 prices and PPP),Other power and storage technologies ,13.875,54.762,104.187,365.452,502.557,807.447,238.166,51.195,173.578,127.133,124.719,132.402,110.001,92.605,102.686,94.314,100.287,98.429,70.373,72.697,195.141,216.941,195.754,199.858,198.711,197.446,187.806,200.689,211.709,234.691,157.763,210.841,189.965,167.418,151.884,1146.042,338.498,215.082,120.32,129.957,315.009,281.198,..,..,..,..,..,..,..
United States,USD (2021 prices and PPP),Other cross-cutting technologies/research,485.186,526.188,861.327,1116.541,1246.632,1052.461,1412.182,122.612,177.918,732.406,663.454,818.722,770.22,688.514,779.171,964.872,824.545,1024.594,1365.594,1470.954,1291.25,1225.445,1276.418,1296.326,1286.193,1527.803,1384.973,1778.274,1697.799,1669.188,1657.557,1280.541,1293.981,1521.678,1631.235,6.228,135.399,2604.775,2855.984,2729.941,2621.897,2571.495,..,..,..,..,..,..,..
United States,USD (2021 prices and PPP),Unallocated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..
United States,USD (2021 prices and PPP),Total Budget ,3506.001,4855.536,5718.232,8731.539,10126.899,11137.451,10969.626,8443.612,6513.768,6070.592,5127.827,5137.416,4617.915,4099.938,4331.467,4177.884,4645.03,4675.685,3825.668,3733.84,4108.394,3970.386,3479.586,3127.519,3185.354,3558.812,3438.853,4175.642,4159.581,3939.784,4030.033,4468.082,4131.873,5162.358,5497.867,12221.54,5868.943,7682.599,7310.18,6900.194,7099.23,6846.675,..,..,..,..,..,..,..
United States,Euro (2021 prices and exchange rates),Energy efficiency,5.502,28.2,55.049,254.049,336.716,455.4,694.541,486.6,296.142,414.516,310.855,399.754,323.823,291.768,243.989,258.815,285.076,330.038,424.044,447.086,609.073,705.786,565.65,521.897,560.764,630.469,691.571,729.998,714.45,474.881,448.91,556.578,466.527,592.634,702.775,2238.399,1449.55,899.843,966.37,1243.414,1252.739,1159.149,..,..,..,..,..,..,..
United States,Euro (2021 prices and exchange rates),Fossil fuels ,279.147,465.298,766.231,1218.115,1497.167,1444.771,2010.14,1753.666,781.35,544.052,536.845,552.348,550.625,459.171,728.066,734.99,1356.351,1165.484,587.32,574.597,691.099,421.032,470.857,221.676,236.258,262.026,266.254,442.822,524.556,504.073,508.801,460.309,458.598,488.795,599.899,3537.809,479.018,515.159,314.374,339.97,409.185,397.161,..,..,..,..,..,..,..
United States,Euro (2021 prices and exchange rates),Renewables ,37.048,151.742,292.109,715.71,1075.642,1463.896,1597.682,1435.762,688.959,520.304,426.408,391.675,291.063,266.122,209.036,184.413,171.071,228.347,190.663,173.891,314.651,380.681,281.044,265.147,325.704,339.637,270.446,314.299,305.716,294.103,286.74,286.484,225.607,601.368,475.238,2324.816,1364.16,1183.925,1492.078,966.109,873.55,861.023,..,..,..,..,..,..,..
United States,Euro (2021 prices and exchange rates),Nuclear,2222.173,2971.059,2907.411,3945.242,4178.018,4484.734,3581.747,3320.228,3446.832,2929.679,2397.239,2197.825,1996.579,1790.66,1737.279,1460.217,1334.775,1281.683,819.659,657.326,603.391,631.189,380.722,371.389,315.854,319.064,350.427,371.27,358.841,449.319,452.565,854.411,728.885,908.823,1024.282,888.404,924.713,1249.994,775.179,726.813,847.167,842.718,..,..,..,..,..,..,..
United States,Euro (2021 prices and exchange rates),Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,176.631,360.505,360.529,346.76,340.482,375.174,346.767,264.959,118.46,141.784,138.684,118.858,..,..,..,..,..,..,..
United States,Euro (2021 prices and exchange rates),Other power and storage technologies ,11.738,46.329,88.142,309.172,425.163,683.1,201.488,43.311,146.847,107.555,105.512,112.012,93.061,78.344,86.872,79.79,84.843,83.271,59.536,61.502,165.089,183.532,165.608,169.08,168.11,167.039,158.884,169.783,179.106,198.549,133.467,178.371,160.71,141.636,128.494,969.552,286.369,181.959,101.791,109.944,266.498,237.894,..,..,..,..,..,..,..
United States,Euro (2021 prices and exchange rates),Other cross-cutting technologies/research,410.467,445.155,728.683,944.594,1054.651,890.382,1194.706,103.73,150.519,619.615,561.282,692.639,651.606,582.483,659.179,816.282,697.565,866.807,1155.293,1244.427,1092.398,1036.726,1079.85,1096.692,1088.119,1292.521,1171.687,1504.42,1436.338,1412.133,1402.293,1083.338,1094.708,1287.34,1380.025,5.269,114.548,2203.64,2416.162,2309.53,2218.125,2175.485,..,..,..,..,..,..,..
United States,Euro (2021 prices and exchange rates),Unallocated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..
United States,Euro (2021 prices and exchange rates),Total Budget ,2966.077,4107.783,4837.624,7386.882,8567.357,9422.284,9280.304,7143.296,5510.648,5135.721,4338.142,4346.254,3906.756,3468.548,3664.421,3534.49,3929.695,3955.63,3236.515,3158.829,3475.701,3358.947,2943.73,2645.881,2694.809,3010.755,2909.27,3532.593,3519.006,3333.057,3409.408,3779.997,3495.565,4367.355,4651.195,10339.423,4965.126,6499.479,6184.412,5837.564,6005.949,5792.287,..,..,..,..,..,..,..
IEA,National currency (nominal),Energy efficiency,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
IEA,National currency (nominal),Fossil fuels ,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
IEA,National currency (nominal),Renewables ,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
IEA,National currency (nominal),Nuclear,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
IEA,National currency (nominal),Hydrogen and fuel cells,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
IEA,National currency (nominal),Other power and storage technologies ,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
IEA,National currency (nominal),Other cross-cutting technologies/research,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
IEA,National currency (nominal),Unallocated,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
IEA,National currency (nominal),Total Budget ,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
IEA,National Currency (2021 prices),Energy efficiency,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
IEA,National Currency (2021 prices),Fossil fuels ,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
IEA,National Currency (2021 prices),Renewables ,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
IEA,National Currency (2021 prices),Nuclear,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
IEA,National Currency (2021 prices),Hydrogen and fuel cells,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
IEA,National Currency (2021 prices),Other power and storage technologies ,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
IEA,National Currency (2021 prices),Other cross-cutting technologies/research,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
IEA,National Currency (2021 prices),Unallocated,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
IEA,National Currency (2021 prices),Total Budget ,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
IEA,USD (2021 prices and exchange rates),Energy efficiency ,355.1,627,702.9,890.7,1137.5,1190.2,1588.9,1365,1170.7,1360.5,1255.2,1215.9,1051.3,1038,917.3,826.4,898.5,1023,1060.4,1113.5,1460,1588,1479.6,1409.9,1633.6,1783.9,1821,1973,2100,1649.4,1610.2,1813.6,1929.8,2307.1,2624.9,4924.9,4149.8,3469.3,3557.9,3776.2,3876.7,3616.3,3936.9,4333.2,5136.6,5507.5,6065.1,6002.4,..
IEA,USD (2021 prices and exchange rates),Fossil fuels,908.4,1116.5,1530.5,2255.5,2859.7,3033.9,3906.3,3903.6,2675.7,2438.7,2417.6,2196.1,2256.3,1943.8,2175.5,1944,2665.8,2298,1581.1,1528.8,1647.1,1287.1,1319.2,1024.3,940.4,888.5,808.2,1022.1,1659.6,1554.6,1535.1,1512.5,1634.2,1757,1874.9,5885.1,2554.6,2456.7,2527.6,2864.3,2256.7,1987,1715.8,1616.1,1777.8,1541.8,1574.2,1786.9,..
IEA,USD (2021 prices and exchange rates),Renewables,209.5,418.3,644.7,1236.9,1875.1,2600.3,2953.4,2916,1974.8,1604.9,1607.8,1297.4,1002.3,931.7,935.5,851.8,891.1,949.6,931.2,904.7,974.5,1035,933,911,1023.5,1038.4,973.5,1059.6,1180.4,1160.7,1367.8,1374.4,1494.2,2028.4,2014.4,4777.1,4023.2,4551.7,4749,4291.4,3605.9,3411.5,3031.2,2793.2,3085.8,3363.5,3180.1,3324.7,..
IEA,USD (2021 prices and exchange rates),Nuclear ,8274.6,9518.3,9544.6,11200.1,11865.9,12847.9,12233.9,12555.4,13190,11505.2,11201.7,11190.5,9957.8,8057.8,7127.8,7189.8,6672.1,6384.8,5614.1,5321.7,5088.4,5209.4,4930.7,4750.4,4587.6,4541.7,4646.4,4343.8,4888.7,4947,4784.4,5379.8,5140.4,5382.2,5385.2,5375.5,5343.2,5163,4932.5,4051.7,4327.4,3984.5,3838.7,3944.2,4152.8,4506.1,4697.9,5354.2,..
IEA,USD (2021 prices and exchange rates),Hydrogen and fuel cells ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.9,75.6,653.2,979.2,1080.9,1062,1102.3,1025.9,962.1,821.6,584.2,599.2,576.7,529.4,494.8,529.4,656.9,807.2,925.5,1297.3,..
IEA,USD (2021 prices and exchange rates),Other power and storage technologies,239.8,281.2,318.5,664.6,864.7,1140.7,689.9,493.3,372.8,425.2,418.7,414.4,396.9,409.1,465,482.9,389.2,413.1,393.4,354.6,512.7,484.7,470.2,489.9,539.6,566.1,697.8,773.6,670.5,675.9,548.9,512.9,637.7,611.5,671.2,1794.4,1005.5,1063.2,956.5,958.4,1366.5,1303.6,1231.6,1317.7,1279.1,1502.9,1680.3,1699.8,..
IEA,USD (2021 prices and exchange rates),Other cross-cutting technologies/research ,956.7,1073.5,1457,1288.1,1543.9,1380,1757.2,613.6,572,1235.3,1129.8,1201.3,1088.2,1253.6,1473.5,1681.8,1497.1,1781.6,1937.1,1881.2,1714.7,1664.3,1680.3,1717.1,1657.3,1898.8,1750.3,2171.5,2330.9,2431.5,2176,1700.7,1735.2,1971,2124.7,349.1,632.9,3070.5,3307.5,3266.7,3100,3215.1,3120.5,3249.1,3601.3,3750.2,3724.1,3501.9,..
IEA,USD (2021 prices and exchange rates),Unallocated ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.9,407.1,564,602.1,509.6,431.7,622.1,658,..
IEA,USD (2021 prices and exchange rates),Total Budget,10944.1,13034.8,14198.2,17535.9,20146.8,22193,23129.6,21846.9,19956,18569.8,18030.8,17515.6,15752.8,13634,13094.6,12976.7,13013.8,12850.1,11517.3,11104.5,11397.4,11268.5,10813,10302.6,10382,10717.4,10697.2,11343.6,12894,12494.7,12675.6,13273.1,13652.4,15119.2,15797.6,24132,18671.3,20596,20615.2,19807.9,19355.8,18454.5,17933.5,18385,20199.9,21410.9,22469.3,23625.2,..
IEA,USD (2021 prices and PPP),Energy efficiency,410.4,712.4,790.9,967.3,1225.2,1261.5,1668.7,1438.3,1249.8,1444.1,1369,1281.6,1129.3,1123.9,988.3,873.9,956.1,1103.2,1113.9,1169.2,1534.1,1668.1,1568.6,1498.8,1745.1,1896.2,1932.1,2096.2,2239,1762.9,1721.7,1987.8,2158.4,2575.7,2957.7,5356.9,4579,3937.9,3997,4067.9,4128.7,3845.4,4230.8,4705.2,5493.6,5928.2,6471.3,6446.9,..
IEA,USD (2021 prices and PPP),Fossil fuels ,983.9,1191.4,1610.8,2347.9,2975.3,3183.2,4094.5,4114.1,2873.4,2645.4,2609.1,2343.2,2399.4,2079.3,2297.5,2037.6,2752.9,2368.9,1646.1,1593.6,1708.4,1353.7,1376,1089.5,983.9,914.9,827.9,1042.5,1778.3,1661.4,1629.9,1605.8,1740.1,1882.2,2001.6,5992.4,2685.3,2592.6,2638.5,3293,2592.1,2261.2,1932,1833.2,1942.2,1674.3,1691,1921,..
IEA,USD (2021 prices and PPP),Renewables ,236.2,452.7,688.4,1285.8,1946,2697.1,3100.4,3072.1,2120.4,1734.2,1788.5,1413.7,1111.9,1028.6,1052.5,946.6,989.1,1032.2,1014,986.1,1041.5,1104.7,1009.7,989.2,1105.4,1113.9,1049.9,1145.2,1290.6,1262.8,1505,1525.7,1664.2,2209,2226.8,5067.6,4357.7,5020.9,5159.6,4668.8,4034.1,3755,3413.5,3145,3462.4,3624.5,3517.8,3677.8,..
IEA,USD (2021 prices and PPP),Nuclear,9126.8,10438.7,10491,12208.3,12927.2,14048.2,13490.2,13984.4,14658.3,12801.6,12626,12638.5,11220.1,8988.2,7925.3,7982.7,7411.7,7081.9,6274.6,5971.3,5713.1,5848.9,5585.1,5386.2,5214.5,5172.3,5285.2,4925.6,5561.7,5616.1,5473.6,6051.2,5807.9,6055.3,5998.7,6003.9,5950.6,5744.9,5583.2,4592,4877.3,4456.8,4298,4408.8,4618,5012,5216.5,5905.2,..
